y,batch,x_q_toks,x_q_chars,x_qmark,x_q_ents,x_n_cand,x_js_overlap,x_rank_corr,x_sparse_margin,x_dense_margin,x_rrf_top1_mass,x_fuse_uniq,x_mean_q_overlap,x_ks,x_kd,x_n_nodes,x_n_edges,x_mean_deg,x_n_cc,x_n_q_seeds,x_seed_frac,x_lcc_frac
1,8,0.575,0.84375,1,1,1,0.428571,0.575758,0.0376206,0.0290513,0.106306,1,0.177872,5,5,1,0.15,0.1,0.8,0.5,0.3,0.3
1,8,0.3,0.375,1,0.666667,1,0.428571,-0.175758,0.954138,0.0553712,0.105469,1,0.0764742,5,5,1,1.05,0.7,0.4,1.5,0.9,0.7
1,8,0.275,0.38125,1,1,1,0.428571,0.612121,1.6734,0.00552034,0.10717,1,0.0879572,5,5,1,0.15,0.1,0.8,0.666667,0.4,0.3
1,8,0.375,0.6,1,0.833333,1,0.25,-0.00606061,0.803411,0.0473745,0.10717,1,0.0839639,5,5,1,1.05,0.7,0.4,1.16667,0.7,0.7
1,8,0.325,0.45,1,0.666667,1,1,0.793939,2.36318,0.183631,0.10717,1,0.121196,5,5,1,0.05,0.0333333,0.9,0.333333,0.2,0.2
1,8,0.3,0.50625,1,1,1,0.666667,0.769697,8.00569,0.0730063,0.10717,1,0.205573,5,5,1,0.05,0.0333333,0.9,0.5,0.3,0.2
1,8,0.425,0.625,1,1.33333,1,0.25,0.0181818,2.75063,0.0254302,0.106306,1,0.122185,5,5,1,0.3,0.2,0.7,1,0.6,0.4
0,8,0.375,0.6,1,0.5,1,0.111111,-0.539394,1.57722,0.0136917,0.104658,1,0.129351,5,5,1,1.1,0.733333,0.2,1.33333,0.8,0.9
1,8,0.375,0.55625,1,0.666667,1,0.428571,0.648485,1.05762,0.0781547,0.10717,1,0.127512,5,5,1,0,0,1,0.166667,0.1,0.1
1,8,0.25,0.35625,1,0.5,1,0.428571,0.478788,0.755621,0.0435428,0.10717,1,0.143092,5,5,1,0.8,0.533333,0.4,1.33333,0.8,0.6
0,8,0.325,0.45,1,0.666667,1,0.428571,0.490909,0.685069,0.00542655,0.10717,1,0.0981256,5,5,1,1,0.666667,0.4,1.33333,0.8,0.7
0,8,0.425,0.60625,1,0.333333,1,0.666667,0.69697,3.50751,0.122074,0.10717,1,0.254739,5,5,1,0.05,0.0333333,0.9,0.5,0.3,0.2
0,8,0.275,0.35625,1,0.5,1,0.666667,0.684848,6.06684,0.0437519,0.10717,1,0.0747966,5,5,1,0.15,0.1,0.8,0.5,0.3,0.3
0,8,0.625,0.79375,1,1,1,0.428571,0.284848,3.63557,0.020867,0.106306,1,0.150378,5,5,1,0,0,1,0.166667,0.1,0.1
1,8,0.575,0.8,1,0.5,1,0.666667,0.806061,9.96267,0.0540495,0.10717,1,0.132112,5,5,1,0.05,0.0333333,0.9,0,0,0.2
1,8,0.3,0.5375,1,1.33333,1,0.666667,0.636364,1.62455,0.13752,0.106306,1,0.0890244,5,5,1,0.3,0.2,0.5,0.833333,0.5,0.6
0,8,0.3,0.4125,1,0.666667,1,0.428571,0.563636,4.46321,0.0852516,0.10717,1,0.0873334,5,5,1,0.4,0.266667,0.5,1.16667,0.7,0.6
1,8,0.475,0.575,1,0.666667,1,0.666667,0.684848,1.25792,0.00868434,0.106306,1,0.12477,5,5,1,0.15,0.1,0.8,1,0.6,0.3
1,8,0.2,0.275,1,0.666667,1,0.428571,0.0666667,0.832668,0.0939538,0.10717,1,0.0655552,5,5,1,0.55,0.366667,0.4,0.5,0.3,0.6
1,8,0.425,0.6125,1,0.5,1,0.666667,0.672727,1.14975,0.0860034,0.10717,1,0.129389,5,5,1,0.15,0.1,0.8,0.666667,0.4,0.3
1,8,0.375,0.5,1,1.16667,1,0.111111,-0.466667,0.828919,0.0440651,0.103794,1,0.103159,5,5,1,0.4,0.266667,0.5,0.833333,0.5,0.6
1,8,0.525,0.81875,1,1,1,0.428571,0.454545,0.131361,0.0110721,0.106306,1,0.178642,5,5,1,0.15,0.1,0.8,1,0.6,0.3
0,8,0.35,0.46875,1,0.5,1,0.428571,0.321212,3.59941,0.00578167,0.104658,1,0.129841,5,5,1,0.2,0.133333,0.7,0.666667,0.4,0.4
1,8,0.375,0.5625,1,0.5,1,0.666667,0.854545,0.103599,0.0123647,0.10717,1,0.109593,5,5,1,0.95,0.633333,0.2,1.16667,0.7,0.9
0,8,0.5,0.7375,1,0.666667,1,0.428571,0.50303,9.77131,0.113376,0.10717,1,0.120139,5,5,1,0.7,0.466667,0.2,1.16667,0.7,0.9
0,8,0.275,0.375,1,0.5,1,0.111111,-0.442424,2.49822,0.0144813,0.102957,1,0.0660923,5,5,1,0.05,0.0333333,0.9,0.833333,0.5,0.2
0,8,0.325,0.5,1,0.333333,1,0.666667,0.684848,3.64187,0.0214805,0.10717,1,0.257982,5,5,1,1.15,0.766667,0.3,1.33333,0.8,0.8
1,8,0.4,0.58125,1,1,1,0.428571,0.466667,5.38285,0.129566,0.10717,1,0.0991788,5,5,1,0.6,0.4,0.4,1.33333,0.8,0.7
1,8,0.225,0.34375,1,0.666667,1,0.666667,0.684848,1.48454,0.0345639,0.104658,1,0.0810399,5,5,1,0.15,0.1,0.7,0.666667,0.4,0.3
0,8,0.55,0.65625,1,0.666667,1,0.25,0.29697,5.76527,0.0477475,0.106306,1,0.230532,5,5,1,0.05,0.0333333,0.9,0.333333,0.2,0.2
1,8,0.675,0.9,1,0.833333,1,0.428571,0.309091,5.97751,0.0326308,0.106306,1,0.132782,5,5,1,1.4,0.933333,0.3,1.33333,0.8,0.8
1,8,0.375,0.5,0,1,1,0.428571,0.357576,2.813,0.0498334,0.104605,1,0.125439,5,5,1,1.8,1.2,0.2,1.66667,1,0.9
0,8,0.325,0.4375,1,0.666667,1,0.428571,0.345455,0.00309545,0.0205228,0.104658,1,0.0803719,5,5,1,0.55,0.366667,0.5,0.833333,0.5,0.6
0,8,0.525,0.65625,1,0.833333,1,0.428571,0.272727,7.88329,0.0308754,0.10717,1,0.131873,5,5,1,0.5,0.333333,0.4,1.33333,0.8,0.7
1,8,0.5,0.775,1,1.33333,1,0.428571,0.29697,1.91533,0.0374531,0.105469,1,0.151032,5,5,1,0.45,0.3,0.6,0.833333,0.5,0.5
0,8,0.275,0.36875,1,0.5,1,0.666667,0.478788,3.69776,0.0580834,0.106306,1,0.0793731,5,5,1,0.1,0.0666667,0.8,0.833333,0.5,0.2
0,8,0.425,0.6,1,1.16667,1,0.428571,0.163636,2.28114,0.00671636,0.105469,1,0.147108,5,5,1,1.8,1.2,0.2,1.66667,1,0.9
0,8,0.45,0.65625,1,0.666667,1,0.666667,0.709091,1.6904,0.0771228,0.10717,1,0.146094,5,5,1,0.1,0.0666667,0.8,0.666667,0.4,0.2
1,8,0.475,0.66875,1,0.333333,1,0.428571,0.50303,1.34652,0.0158846,0.10717,1,0.145531,5,5,1,0,0,1,0.333333,0.2,0.1
1,8,0.775,1.19375,1,1.33333,1,0.428571,0.0424242,2.37693,0.017532,0.103873,1,0.196449,5,5,1,0.05,0.0333333,0.9,0.833333,0.5,0.2
0,8,0.2,0.3125,1,0.666667,1,0.428571,0.490909,3.77824,0.0241302,0.106306,1,0.0785494,5,5,1,0.15,0.1,0.7,0.5,0.3,0.3
0,8,0.3,0.4375,1,0.833333,1,0.666667,0.806061,7.97089,0.108904,0.10717,1,0.121759,5,5,1,1.8,1.2,0.2,1.5,0.9,0.9
1,8,0.4,0.6,1,0.5,1,0.25,0.393939,0.759273,0.0536509,0.10717,1,0.0813659,5,5,1,0.5,0.333333,0.4,1,0.6,0.6
1,8,0.65,0.95,1,0.833333,1,1,0.90303,1.49968,0.118342,0.10717,1,0.120255,5,5,1,0,0,1,0.166667,0.1,0.1
1,8,0.55,0.7625,1,1.5,1,0.428571,0.624242,1.73324,0.0706795,0.10717,1,0.131962,5,5,1,0.3,0.2,0.5,1.33333,0.8,0.5
1,8,0.375,0.50625,1,1.16667,1,0.666667,0.781818,1.04509,0.0557952,0.105469,1,0.128616,5,5,1,0.5,0.333333,0.6,1.16667,0.7,0.5
1,8,0.525,0.75,1,0.833333,1,0.428571,0.6,7.5829,0.0775952,0.10717,1,0.123585,5,5,1,0.85,0.566667,0.2,1.66667,1,0.7
0,8,0.325,0.5,1,0.833333,1,0.428571,0.0545455,0.822927,0.0041473,0.106306,1,0.103037,5,5,1,1.05,0.7,0.4,1.33333,0.8,0.7
0,8,0.35,0.5375,1,1.16667,1,0.428571,0.612121,6.47989,0.141914,0.10717,1,0.140562,5,5,1,0.15,0.1,0.7,0.666667,0.4,0.3
0,8,0.325,0.425,1,0.333333,1,0.25,-0.563636,0.813362,0.00287725,0.103873,1,0.0755624,5,5,1,0.15,0.1,0.7,0.833333,0.5,0.2
1,8,0.3,0.475,1,0.5,1,0.428571,0.50303,2.85091,0.219389,0.10717,1,0.149439,5,5,1,0.4,0.266667,0.4,1.16667,0.7,0.5
1,8,0.95,1.38125,1,2,1,0.428571,0.745455,14.6952,0.0879456,0.10717,1,0.21869,5,5,1,0.05,0.0333333,0.9,0.5,0.3,0.2
1,8,0.475,0.7875,1,0.166667,1,0.428571,0.369697,1.20591,0.0303575,0.10717,1,0.205936,5,5,1,0.65,0.433333,0.5,1,0.6,0.6
1,8,0.35,0.53125,1,0.5,1,0.666667,0.757576,5.35754,0.0118464,0.10717,1,0.090058,5,5,1,0,0,1,0.166667,0.1,0.1
1,8,0.325,0.5625,1,1.16667,1,0.25,0.139394,6.70718,0.105797,0.10717,1,0.0967537,5,5,1,1.15,0.766667,0.2,1.33333,0.8,0.9
0,8,0.45,0.75625,1,1.16667,1,0.666667,0.551515,0.0955362,0.0189131,0.105469,1,0.109569,5,5,1,0.1,0.0666667,0.8,0.333333,0.2,0.2
0,8,0.375,0.50625,1,1,1,0.25,0.2,3.35784,0.0926628,0.10717,1,0.110403,5,5,1,0.15,0.1,0.8,0.833333,0.5,0.3
1,8,0.4,0.60625,1,1,1,0.428571,0.636364,1.03744,0.121706,0.10717,1,0.147931,5,5,1,0.25,0.166667,0.6,0.833333,0.5,0.5
1,8,0.375,0.55,1,0.5,1,0.25,0.260606,8.30339,0.0445592,0.10717,1,0.0797411,5,5,1,0.05,0.0333333,0.9,0.833333,0.5,0.2
1,8,0.65,0.98125,1,0.666667,1,0.666667,0.90303,1.32146,0.0239716,0.106306,1,0.221718,5,5,1,0.5,0.333333,0.6,1,0.6,0.5
1,8,0.575,0.8375,0,1.16667,1,0.428571,0.672727,2.69836,0.097036,0.106306,1,0.175931,5,5,1,0.5,0.333333,0.6,1,0.6,0.5
1,8,0.55,0.91875,1,0.333333,1,0.428571,0.648485,10.791,0.101356,0.10717,1,0.180832,5,5,1,0.05,0.0333333,0.9,0.666667,0.4,0.2
1,8,0.475,0.6375,1,0.5,1,0.428571,0.454545,7.83336,0.159099,0.10717,1,0.169471,5,5,1,0.2,0.133333,0.6,1.16667,0.7,0.3
0,8,0.325,0.475,1,0.5,1,0.428571,0.575758,0.133705,0.103495,0.10717,1,0.127552,5,5,1,0.05,0.0333333,0.9,0.5,0.3,0.2
0,8,0.35,0.4375,1,0.333333,1,0.428571,-0.309091,3.6249,0.013571,0.104605,1,0.100463,5,5,1,0.35,0.233333,0.4,0.833333,0.5,0.7
0,8,0.4,0.60625,1,0.666667,1,0.666667,0.818182,0.975795,0.00563595,0.106306,1,0.0797878,5,5,1,0.15,0.1,0.8,0.833333,0.5,0.3
1,8,0.325,0.51875,1,0.666667,1,0.666667,0.842424,4.5985,0.040453,0.106306,1,0.120759,5,5,1,0.4,0.266667,0.5,0.833333,0.5,0.4
0,8,0.65,0.90625,1,0.833333,1,0.428571,0.236364,3.85823,0.0205267,0.10717,1,0.130673,5,5,1,0.35,0.233333,0.6,1,0.6,0.5
0,8,0.4,0.525,1,0.833333,1,0.25,-0.478788,1.38695,0.0379947,0.104658,1,0.134632,5,5,1,0.8,0.533333,0.4,1.33333,0.8,0.6
0,9,0.475,0.725,1,0.333333,1,0.666667,0.793939,13.8899,0.142557,0.10717,1,0.0930822,5,5,1,0.55,0.366667,0.5,0.833333,0.5,0.6
0,9,0.775,1.0625,1,1,1,0.428571,0.50303,3.30975,0.0165524,0.106306,1,0.16206,5,5,1,0.05,0.0333333,0.9,0.5,0.3,0.2
0,9,0.25,0.33125,1,0.833333,1,0.25,0.212121,0.902507,0.0849763,0.106306,1,0.0567168,5,5,1,0.2,0.133333,0.6,0.666667,0.4,0.3
1,9,0.3,0.44375,1,0.333333,1,0.428571,0.333333,5.75533,0.0158765,0.106306,1,0.132357,5,5,1,0,0,1,0.333333,0.2,0.1
1,9,0.55,0.79375,1,0.333333,1,0.111111,-0.757576,2.28107,0.0242885,0.102372,1,0.176524,5,5,1,0,0,1,0.333333,0.2,0.1
1,9,0.275,0.46875,1,0.5,1,0.25,-0.10303,0.463958,0.011946,0.103873,1,0.0820245,5,5,1,0,0,1,0.5,0.3,0.1
0,9,0.275,0.45,1,0.833333,1,0.666667,0.733333,1.18438,0.00915595,0.106306,1,0.0724714,5,5,1,0.4,0.266667,0.5,1,0.6,0.5
1,9,0.5,0.68125,1,0.666667,1,0.666667,0.709091,2.34387,0.0567801,0.106306,1,0.15763,5,5,1,0.3,0.2,0.5,1.16667,0.7,0.6
1,9,0.4,0.5375,1,0.833333,1,0.666667,0.769697,7.63117,0.108598,0.10717,1,0.11258,5,5,1,0.3,0.2,0.5,0.833333,0.5,0.5
0,9,0.225,0.34375,1,0.833333,1,0.666667,0.830303,2.87005,0.00916372,0.10717,1,0.0992141,5,5,1,0.05,0.0333333,0.9,0.5,0.3,0.2
0,9,0.475,0.6375,0,0.833333,1,0.428571,0.612121,6.24946,0.0572477,0.105469,1,0.176118,5,5,1,0.3,0.2,0.7,1,0.6,0.4
0,9,0.375,0.56875,1,0.333333,1,0.25,0.406061,2.46305,0.0946429,0.10717,1,0.15281,5,5,1,0.25,0.166667,0.6,0.833333,0.5,0.5
0,9,0.2,0.29375,1,0.333333,1,0.666667,0.284848,0.957409,0.0588844,0.104658,1,0.0827979,5,5,1,0.1,0.0666667,0.8,0.666667,0.4,0.2
1,9,0.5,0.65,1,1.5,1,0.666667,0.878788,1.72997,0.0356923,0.10717,1,0.259289,5,5,1,0.75,0.5,0.3,1.33333,0.8,0.8
1,9,0.6,0.8625,1,0.666667,1,0.428571,0.406061,2.79081,0.00991933,0.10717,1,0.191468,5,5,1,0.55,0.366667,0.5,0.666667,0.4,0.5
0,9,0.25,0.36875,1,0.833333,1,0.428571,0.224242,0.373957,0.0149272,0.106306,1,0.0850138,5,5,1,0.5,0.333333,0.4,1.16667,0.7,0.7
1,9,0.2,0.325,1,0.666667,1,0.25,0.127273,2.61124,0.00764767,0.104605,1,0.0813019,5,5,1,0.65,0.433333,0.3,0.833333,0.5,0.8
1,9,0.575,0.75,1,0.666667,1,0.428571,0.624242,8.76205,0.115909,0.10717,1,0.135203,5,5,1,0.05,0.0333333,0.9,0.5,0.3,0.2
0,9,0.45,0.66875,1,0.333333,1,0.428571,0.406061,0.00245547,0.0124498,0.106306,1,0.186839,5,5,1,0.2,0.133333,0.7,0.5,0.3,0.3
1,9,0.2,0.29375,1,0.666667,1,0.666667,0.224242,1.35467,0.00666218,0.106306,1,0.103204,5,5,1,0.2,0.133333,0.7,1,0.6,0.3
1,9,0.3,0.4125,1,1.16667,1,0.428571,0.490909,2.62728,0.0540746,0.10717,1,0.0928982,5,5,1,0.05,0.0333333,0.9,0.5,0.3,0.2
1,9,0.5,0.725,1,0.166667,1,0.25,0.0909091,1.58806,0.0289499,0.105469,1,0.160253,5,5,1,0.4,0.266667,0.5,1,0.6,0.6
1,9,0.575,0.9,1,0.666667,1,0.428571,0.672727,2.69431,0.0156386,0.106306,1,0.166856,5,5,1,0.2,0.133333,0.6,0.5,0.3,0.3
1,9,0.475,0.68125,1,0.666667,1,0.428571,0.672727,1.32305,0.0369279,0.10717,1,0.11643,5,5,1,0.1,0.0666667,0.8,0.666667,0.4,0.3
1,9,0.375,0.625,1,0.5,1,0.428571,0.127273,0.818851,0.0653861,0.10717,1,0.117114,5,5,1,0.8,0.533333,0.2,1,0.6,0.9
1,9,0.675,0.90625,1,1.66667,1,0.25,-0.0787879,1.1689,0.123674,0.106306,1,0.158492,5,5,1,0.35,0.233333,0.6,0.666667,0.4,0.5
1,9,0.65,0.8125,1,0.5,1,0.428571,0.369697,3.33593,0.0104398,0.106306,1,0.212846,5,5,1,0.95,0.633333,0.4,1.33333,0.8,0.7
0,9,0.375,0.4875,1,1,1,0.25,-0.393939,2.55552,0.0306093,0.104605,1,0.0953982,5,5,1,0.1,0.0666667,0.8,0.666667,0.4,0.2
1,9,0.425,0.65,1,1,1,0.428571,0.187879,0.467881,0.0015713,0.104658,1,0.108581,5,5,1,1.8,1.2,0.2,1.5,0.9,0.9
0,9,0.625,0.8125,1,0.666667,1,0.25,0.0666667,0.361986,0.124254,0.10717,1,0.223448,5,5,1,0.55,0.366667,0.5,1,0.6,0.6
0,9,0.3,0.41875,1,0.666667,1,0.428571,0.00606061,2.04004,0.0255993,0.105442,1,0.0634702,5,5,1,0.85,0.566667,0.3,0.5,0.3,0.8
0,9,0.4,0.49375,1,0.5,1,0.666667,0.6,0.520815,0.00494384,0.105469,1,0.0976911,5,5,1,0.15,0.1,0.8,0.833333,0.5,0.3
0,9,0.275,0.36875,1,0.833333,1,0.666667,0.769697,2.68889,0.00266566,0.104658,1,0.0817235,5,5,1,0.05,0.0333333,0.9,0.333333,0.2,0.2
1,9,0.375,0.575,1,0.5,1,0.666667,0.975758,5.03678,0.0224793,0.10717,1,0.178888,5,5,1,0.75,0.5,0.5,1.16667,0.7,0.6
1,9,0.225,0.425,1,0.666667,1,0.25,-0.0181818,0.241913,0.0484426,0.106306,1,0.0596455,5,5,1,0.2,0.133333,0.7,0.5,0.3,0.3
0,9,0.275,0.425,1,1,1,0.428571,0.369697,2.58734,0.0297266,0.10717,1,0.0631588,5,5,1,0.25,0.166667,0.5,0.5,0.3,0.5
1,9,0.375,0.53125,1,0.333333,1,0.428571,0.309091,3.37884,0.0010651,0.10717,1,0.137602,5,5,1,0.1,0.0666667,0.8,0.333333,0.2,0.2
0,9,0.625,0.86875,1,0.333333,1,0.428571,0.551515,10.0204,0.0678008,0.10717,1,0.174158,5,5,1,0.05,0.0333333,0.9,0.666667,0.4,0.2
1,9,0.425,0.6625,1,0.666667,1,0.666667,0.636364,9.25236,0.0473182,0.10717,1,0.191103,5,5,1,0.15,0.1,0.8,0.833333,0.5,0.3
0,9,0.275,0.38125,1,0.666667,1,0.25,0.29697,2.99503,0.0765115,0.106306,1,0.136306,5,5,1,0.5,0.333333,0.5,1.16667,0.7,0.6
1,9,0.4,0.525,1,0.666667,1,0.428571,0.575758,8.49724,0.106793,0.10717,1,0.203175,5,5,1,0,0,1,0.333333,0.2,0.1
1,9,0.4,0.5375,1,0.833333,1,0.428571,0.151515,3.96803,0.0327607,0.10717,1,0.139754,5,5,1,0.05,0.0333333,0.9,0.666667,0.4,0.2
1,9,0.375,0.6875,1,1.33333,1,0.428571,0.442424,1.34175,0.0475716,0.10717,1,0.0778907,5,5,1,0.2,0.133333,0.7,0.833333,0.5,0.4
0,9,0.4,0.51875,1,0.5,1,0.666667,0.333333,3.51547,0.0307005,0.106306,1,0.11901,5,5,1,0.15,0.1,0.7,0.5,0.3,0.4
1,9,0.35,0.475,1,0.666667,1,0.666667,0.660606,0.844806,0.0275763,0.106306,1,0.210753,5,5,1,0.65,0.433333,0.3,1.5,0.9,0.7
1,9,0.425,0.58125,1,0.166667,1,0.666667,0.127273,0.854683,0.00111781,0.105469,1,0.158764,5,5,1,0.35,0.233333,0.6,1.16667,0.7,0.4
0,9,0.3,0.4375,1,0.833333,1,0.25,0.393939,1.31277,0.0194201,0.106306,1,0.101093,5,5,1,0.4,0.266667,0.6,0.666667,0.4,0.5
1,9,0.45,0.61875,1,1.66667,1,0.428571,-0.0666667,0.810531,0.0281943,0.10717,1,0.137684,5,5,1,0.95,0.633333,0.2,1.5,0.9,0.9
1,9,0.575,0.825,1,1.83333,1,0.428571,-0.00606061,0.577974,0.0287979,0.104605,1,0.161316,5,5,1,0.25,0.166667,0.6,0.666667,0.4,0.5
0,9,0.25,0.3375,1,0.833333,1,0.111111,-0.50303,3.49471,0.0193097,0.103768,1,0.0913853,5,5,1,0.05,0.0333333,0.9,0.5,0.3,0.2
0,9,0.425,0.625,1,0.5,1,0.428571,-0.187879,1.03958,0.00677791,0.103111,1,0.0760406,5,5,1,0.05,0.0333333,0.9,0.5,0.3,0.2
1,9,0.75,0.9875,1,1.66667,1,0.428571,0.212121,3.11993,0.0547131,0.10717,1,0.200552,5,5,1,0.1,0.0666667,0.8,0.666667,0.4,0.3
0,9,0.275,0.33125,1,0.5,1,0.25,-0.236364,1.58585,0.0200452,0.104658,1,0.141379,5,5,1,0,0,1,0.166667,0.1,0.1
1,9,0.75,0.95625,1,1.33333,1,0.428571,0.563636,9.471,0.0418356,0.10717,1,0.120922,5,5,1,0,0,1,0.5,0.3,0.1
1,9,0.4,0.56875,1,1.16667,1,0.428571,0.50303,0.493771,0.0193101,0.106306,1,0.202963,5,5,1,0.8,0.533333,0.2,1.16667,0.7,0.9
1,9,0.425,0.64375,1,1.83333,1,0.428571,0.430303,11.0939,0.367631,0.10717,1,0.0982988,5,5,1,0.1,0.0666667,0.8,0.666667,0.4,0.3
1,9,0.35,0.46875,1,0.5,1,0.111111,-0.624242,2.13336,0.0178188,0.103873,1,0.0971254,5,5,1,0.15,0.1,0.8,0.666667,0.4,0.3
1,9,0.375,0.5,1,1.16667,1,0.428571,0.454545,1.37173,0.0168569,0.105469,1,0.145719,5,5,1,0.25,0.166667,0.6,1,0.6,0.4
0,9,0.55,0.73125,1,0.5,1,0.25,-0.030303,3.41931,0.0576437,0.104605,1,0.117688,5,5,1,0.15,0.1,0.8,0.666667,0.4,0.3
1,9,0.725,0.93125,1,1,1,0.666667,0.478788,7.5156,0.00173631,0.106306,1,0.238086,5,5,1,1.05,0.7,0.4,1.66667,1,0.7
0,9,0.4,0.58125,1,0.166667,1,0.428571,0.0909091,0.727097,0.0310181,0.104658,1,0.135125,5,5,1,0.05,0.0333333,0.9,0.333333,0.2,0.2
0,9,0.475,0.75,1,1.5,1,0.428571,0.260606,1.56631,0.00873309,0.106306,1,0.161834,5,5,1,0.4,0.266667,0.5,1.16667,0.7,0.5
1,9,0.325,0.4625,1,0.5,1,0.428571,0.6,1.16537,0.064458,0.105442,1,0.147016,5,5,1,1.4,0.933333,0.3,1.33333,0.8,0.8
0,9,0.2,0.3,1,0.666667,1,0.428571,-0.2,0.428929,0.0739018,0.106306,1,0.0705439,5,5,1,0.35,0.233333,0.6,1,0.6,0.5
1,9,0.375,0.625,1,0.333333,1,0.25,-0.321212,2.20648,0.0322797,0.104658,1,0.122843,5,5,1,0.6,0.4,0.4,1.16667,0.7,0.6
1,9,0.4,0.50625,1,0.666667,1,0.666667,0.672727,0.21867,0.01091,0.106306,1,0.116936,5,5,1,0.2,0.133333,0.7,1,0.6,0.3
0,9,0.225,0.33125,1,0.5,1,0.428571,0.163636,4.72709,0.0836264,0.106306,1,0.0988485,5,5,1,0.1,0.0666667,0.8,0.5,0.3,0.2
1,9,0.45,0.63125,0,1,1,0.428571,0.454545,1.7604,0.000185256,0.105469,1,0.141806,5,5,1,0.15,0.1,0.7,0.5,0.3,0.3
0,9,0.2,0.25625,1,0.333333,1,0.111111,-0.745455,1.05097,0.021104,0.103873,1,0.0921518,5,5,1,0.2,0.133333,0.7,1,0.6,0.3
0,9,0.475,0.6,1,0.833333,1,1,0.90303,1.42359,0.0760014,0.10717,1,0.173328,5,5,1,0.05,0.0333333,0.9,0.666667,0.4,0.2
0,9,0.425,0.575,1,0.333333,1,0.25,0.381818,5.68552,0.0475654,0.10717,1,0.126028,5,5,1,0.5,0.333333,0.6,1.33333,0.8,0.5
0,9,0.6,0.9625,1,0.666667,1,0.666667,0.29697,6.79071,0.0151753,0.104658,1,0.170501,5,5,1,0.05,0.0333333,0.9,0.5,0.3,0.2
0,9,0.425,0.525,1,0.666667,1,0.25,-0.0909091,0.0798416,0.0172327,0.103768,1,0.137908,5,5,1,0.05,0.0333333,0.9,0.333333,0.2,0.2
0,9,0.275,0.38125,1,0.333333,1,1,0.757576,2.51601,0.0319242,0.105469,1,0.187063,5,5,1,0.5,0.333333,0.6,1,0.6,0.5
1,9,0.45,0.65,1,0.833333,1,0.666667,0.672727,2.96863,0.0120156,0.106306,1,0.123962,5,5,1,0.7,0.466667,0.2,1.16667,0.7,0.9
0,9,0.475,0.7125,1,1.16667,1,0.111111,-0.490909,0.0193141,0.00225669,0.104658,1,0.161037,5,5,1,0.1,0.0666667,0.8,0.833333,0.5,0.2
0,9,0.375,0.51875,1,0.5,1,0.25,-0.369697,0.975414,0.033597,0.104605,1,0.113416,5,5,1,0,0,1,0.166667,0.1,0.1
1,9,0.3,0.39375,1,0.333333,1,0.25,0.139394,3.8012,0.0845413,0.104658,1,0.179324,5,5,1,0.3,0.2,0.7,0.666667,0.4,0.4
0,9,0.25,0.36875,1,0.833333,1,0.428571,0.00606061,1.01687,0.0102986,0.103873,1,0.0955398,5,5,1,0.25,0.166667,0.6,0.666667,0.4,0.4
0,9,0.225,0.31875,1,0.666667,1,0.666667,0.721212,1.35276,0.0675725,0.10717,1,0.0701495,5,5,1,0.5,0.333333,0.6,1,0.6,0.5
1,10,0.6,1.025,1,2,1,0.428571,0.490909,4.25869,0.0176044,0.10717,1,0.115807,5,5,1,1.1,0.733333,0.3,1.66667,1,0.7
0,10,0.55,0.85625,1,1.5,1,0.25,-0.0909091,0.838773,0.0641385,0.104658,1,0.124585,5,5,1,0.05,0.0333333,0.9,0.166667,0.1,0.2
1,10,0.5,0.8375,1,0.833333,1,0.666667,0.721212,7.38523,0.082131,0.10717,1,0.136839,5,5,1,1.05,0.7,0.4,1.5,0.9,0.7
1,10,0.45,0.675,1,0.833333,1,0.428571,-0.0787879,4.3218,0.0709811,0.10717,1,0.115173,5,5,1,0,0,1,0.5,0.3,0.1
0,10,0.3,0.33125,1,0.166667,1,0.428571,0.224242,0.31814,0.000211438,0.104605,1,0.0958617,5,5,1,0.15,0.1,0.8,0.666667,0.4,0.3
0,10,0.55,0.7625,1,0.5,1,0.428571,0.0666667,2.16266,0.00496944,0.105469,1,0.104662,5,5,1,0.25,0.166667,0.6,0.666667,0.4,0.5
1,10,0.325,0.43125,1,0.833333,1,0.666667,0.636364,7.7784,0.0558169,0.10717,1,0.0787737,5,5,1,0.55,0.366667,0.5,1,0.6,0.6
1,10,0.2,0.29375,1,0.666667,1,0.25,0.284848,0.987199,0.00209943,0.106306,1,0.0535571,5,5,1,0.75,0.5,0.5,1.16667,0.7,0.6
1,10,0.65,0.875,1,1,1,0.428571,0.236364,5.38704,0.0576302,0.106306,1,0.298735,5,5,1,0.8,0.533333,0.4,1.16667,0.7,0.6
1,10,0.35,0.48125,1,0.5,1,0.666667,0.684848,0.704362,0.0717046,0.10717,1,0.170771,5,5,1,0.15,0.1,0.8,0.666667,0.4,0.3
0,10,0.25,0.35625,1,0.666667,1,0.25,-0.357576,0.19526,0.0528645,0.103794,1,0.115809,5,5,1,0.5,0.333333,0.6,1.16667,0.7,0.5
1,10,0.4,0.55625,1,0.5,1,0.428571,0.212121,2.99712,0.0154972,0.103794,1,0.094307,5,5,1,0.8,0.533333,0.4,1,0.6,0.6
1,10,0.55,0.8,1,1.16667,1,1,0.915152,2.35495,0.0992516,0.10717,1,0.252836,5,5,1,0.55,0.366667,0.3,1,0.6,0.8
