y,batch,x_bm25,x_dense,x_rrf,x_rank_sp,x_rank_de,x_q_overlap,x_title_seed,x_title_deg,x_slot
0,31,-0.45563,-0.915303,-0.948515,0.142857,0.111111,0.0555556,0,0,0.8
0,31,-1.02461,-0.228295,-0.405811,0.125,0.2,0.0952381,0,0.166667,0.9
0,31,-0.173653,0.221377,0.147907,0.166667,0.25,0.0806452,0,0,1
0,32,2.61511,0.482877,1.32479,1,0.25,0.155556,0,0,0.1
0,32,-1.07959,-0.451356,-1.07461,0.1,0.166667,0.108108,0,0,0.2
0,32,0.385037,1.94993,1.55534,0.333333,1,0.097561,0,0,0.3
1,32,0.425884,0.689057,1.30955,0.5,0.333333,0.0961538,0,0,0.4
0,32,-0.97718,1.06514,0.0265084,0.111111,0.5,0.0666667,0,0,0.5
0,32,-0.153362,0.0746121,-0.0531139,0.166667,0.2,0.0366972,1,0.166667,0.6
0,32,-0.0786213,-1.55287,-0.857932,0.2,0.1,0.0571429,0,0,0.7
0,32,-0.497921,-0.618954,-0.690223,0.142857,0.142857,0.0645161,0,0,0.8
0,32,-0.658149,-0.88715,-1.2964,0.125,0.111111,0.0515464,1,0,0.9
1,32,0.018792,-0.751286,-0.243905,0.25,0.125,0.0595238,1,0.166667,1
0,33,-0.475482,0.34332,0.192391,0.142857,0.333333,0.0652174,1,0.333333,0.1
0,33,-0.370976,-0.0216811,0.165042,0.2,0.2,0.0952381,1,0.166667,0.2
0,33,1.83627,-0.160382,0.474652,1,0.125,0.0625,0,0,0.3
0,33,0.32261,-0.113051,-0.0402339,0.25,0.142857,0.0625,0,0,0.4
0,33,-0.975516,-1.81397,-1.70218,0.111111,0.1,0.0659341,0,0,0.5
0,33,-1.13062,-1.29419,-1.70218,0.1,0.111111,0.0594059,0,0,0.6
0,33,0.396426,-0.0839035,0.4045,0.333333,0.166667,0.0666667,1,0.166667,0.7
1,33,1.6941,1.82995,1.80949,0.5,1,0.0697674,1,0.333333,0.8
1,33,-0.471795,1.23089,0.644629,0.166667,0.5,0.115385,1,0.333333,0.9
0,33,-0.82502,0.0830267,-0.246104,0.125,0.25,0.08,0,0,1
1,34,2.71199,0.452167,2.54367,1,0.333333,0.102041,1,0,0.1
0,34,-0.420768,-0.54355,-1.4625,0.142857,0.125,0.0862069,0,0,0.2
0,34,-1.08253,0.521359,-0.271399,0.1,0.5,0.0612245,0,0,0.3
0,34,0.579631,-1.29886,-0.271399,0.5,0.1,0.0492958,0,0.166667,0.4
0,34,-0.142557,-1.23517,-0.722903,0.25,0.111111,0.0352113,0,0.166667,0.5
0,34,-0.329644,-0.0676597,-0.441236,0.166667,0.166667,0.0574713,1,0,0.6
0,34,-0.532,0.246296,-0.398894,0.125,0.25,0.0615385,1,0.5,0.7
1,34,-0.195342,0.0288618,0.267506,0.2,0.2,0.0606061,1,0.333333,0.8
0,34,-0.70472,2.38895,0.445323,0.111111,1,0.0930233,1,0.333333,0.9
0,34,0.115943,-0.492398,0.311834,0.333333,0.142857,0.0574713,0,0.166667,1
1,35,2.66195,1.39191,1.74252,1,1,0.159574,0,0,0.1
0,35,-0.486385,0.0158977,-0.410193,0.142857,0.166667,0.108696,1,0,0.2
0,35,0.367665,0.749928,0.91571,0.333333,0.333333,0.141026,0,0,0.3
0,35,-0.405191,0.685297,0.330729,0.2,0.25,0.133333,1,0,0.4
0,35,-0.643432,0.201037,-0.568683,0.111111,0.2,0.0894309,0,0,0.5
0,35,-0.594522,-0.821695,-0.764186,0.125,0.142857,0.140845,1,0,0.6
0,35,-0.334647,-0.948339,-0.20843,0.25,0.125,0.225806,1,0.166667,0.7
1,35,0.747581,1.37348,1.32245,0.5,0.5,0.0778443,1,0,0.8
0,35,-0.853715,-1.43389,-1.60607,0.1,0.1,0.181818,0,0,0.9
0,35,-0.4593,-1.21363,-0.753849,0.166667,0.111111,0.135802,1,0.166667,1
0,36,-0.691986,0.470698,-0.0142178,0.125,0.333333,0.133333,0,0,0.1
0,36,-0.423799,-0.0531515,-0.0565304,0.166667,0.2,0.107692,0,0,0.2
0,36,0.17772,-0.29621,0.202938,0.333333,0.142857,0.105882,0,0,0.3
0,36,0.0401859,-1.97949,-0.675292,0.25,0.1,0.0517241,0,0,0.4
0,36,-0.108279,-0.188428,-0.0565304,0.2,0.166667,0.0620155,0,0,0.5
1,36,1.43379,0.311769,1.14841,0.5,0.25,0.115942,0,0,0.6
0,36,-1.10412,0.854599,-0.176623,0.1,0.5,0.121212,0,0,0.7
0,36,-0.959861,-0.798812,-1.59065,0.111111,0.111111,0.0641026,0,0,0.8
0,36,-0.55325,-0.356063,-0.951777,0.142857,0.125,0.0740741,0,0,0.9
1,36,2.1896,2.03509,2.17028,1,1,0.23913,1,0,1
1,37,1.41444,1.38748,1.80053,0.5,1,0.16,1,1.5,0.1
0,37,-0.656848,-0.206219,-0.481938,0.166667,0.142857,0.106383,1,1.33333,0.2
0,37,-0.137079,0.749175,0.8444,0.25,0.333333,0.230769,1,1.5,0.3
0,37,-0.663362,-0.783361,-1.09676,0.142857,0.111111,0.078125,1,1.33333,0.4
0,37,-0.31696,1.17394,0.858989,0.2,0.5,0.0943396,1,1.33333,0.5
0,37,-0.678552,0.13836,-0.668149,0.111111,0.2,0.0793651,1,1.5,0.6
0,37,-0.680917,-0.557365,-1.49484,0.1,0.125,0.0757576,1,1.33333,0.7
0,37,-0.664084,0.127953,-0.686788,0.125,0.166667,0.0735294,1,1.33333,0.8
0,37,0.00776367,0.224532,0.8444,0.333333,0.25,0.125,1,1.33333,0.9
1,37,2.3756,-2.25449,0.0801592,1,0.1,0.101266,1,0.5,1
0,38,-0.727029,0.79912,0.589009,0.142857,0.333333,0.0618557,1,0.833333,0.1
0,38,-1.36861,1.11249,-0.512633,0.1,0.5,0.0694444,1,0.833333,0.2
1,38,0.885986,-0.303152,0.589009,0.333333,0.142857,0.137931,1,0.833333,0.3
1,38,0.71468,0.1467,0.526198,0.25,0.166667,0.133333,1,1.16667,0.4
0,38,1.27567,-1.90737,0.24663,1,0.1,0.0724638,0,0,0.5
0,38,-1.16372,1.15865,1.45316,0.125,1,0.0925926,1,0.833333,0.6
0,38,-1.31589,0.414191,-2.05573,0.111111,0.2,0.08,0,0,0.7
0,38,-0.0527613,0.708614,0.526198,0.166667,0.25,0.0530303,1,0.833333,0.8
0,38,0.713846,-0.853326,-1.44373,0.2,0.125,0.1875,1,0.333333,0.9
0,38,1.03783,-1.27591,0.0818874,0.5,0.111111,0.162791,1,0.333333,1
0,39,0.354521,0.468003,1.03403,0.333333,0.333333,0.138462,0,0,0.1
0,39,-0.256092,-0.471904,-0.254103,0.2,0.142857,0.103896,0,0,0.2
0,39,-0.589678,0.598589,0.41364,0.142857,0.5,0.0833333,0,0,0.3
0,39,-0.799305,0.0179716,-0.642162,0.111111,0.2,0.0921053,0,0,0.4
0,39,-0.448984,0.264145,0.164372,0.166667,0.25,0.106667,0,0,0.5
0,39,0.21441,-1.63934,-0.612252,0.25,0.1,0.0699301,0,0,0.6
0,39,-0.713426,-0.774982,-1.25099,0.125,0.111111,0.0833333,0,0,0.7
1,39,2.54618,2.3363,1.96767,1,1,0.375,1,0,0.8
0,39,-1.02995,-0.578963,-1.4367,0.1,0.125,0.0882353,0,0,0.9
1,39,0.722322,-0.219818,0.616489,0.5,0.166667,0.135135,1,0,1
0,40,-0.44746,0.23621,-0.509406,0.142857,0.166667,0.0472973,1,0.333333,0.1
1,40,-0.90984,0.610781,-0.673336,0.1,0.25,0.181818,1,0.333333,0.2
0,40,-0.252077,0.334748,0.173585,0.2,0.2,0.0843373,1,0,0.3
0,40,0.450549,0.660676,1.38975,0.5,0.333333,0.127273,0,0,0.4
0,40,-0.810905,-0.651942,-1.3758,0.111111,0.125,0.0645161,0,0.166667,0.5
0,40,0.165449,-0.369517,0.20235,0.333333,0.142857,0.0555556,0,0,0.6
0,40,-0.291951,-1.70812,-1.14043,0.166667,0.1,0.0550459,1,0.166667,0.7
1,40,2.70631,0.897805,1.90315,1,0.5,0.189655,1,0.166667,0.8
0,40,-0.766054,1.53371,0.499221,0.125,1,0.108696,1,0.5,0.9
0,40,0.155983,-1.54436,-0.469093,0.25,0.111111,0.0823529,0,0,1
0,41,-1.03622,0.769087,-0.244774,0.125,0.25,0.111111,0,0,0.1
0,41,-0.661481,-0.325317,-0.481718,0.142857,0.166667,0.121951,1,0.166667,0.2
0,41,1.6849,0.64006,1.10526,1,0.2,0.169811,0,0,0.3
0,41,0.341645,0.949196,0.402313,0.166667,0.333333,0.137931,0,0,0.4
1,41,0.423162,0.955021,0.858597,0.2,0.5,0.155172,1,0.166667,0.5
0,41,0.559869,-0.79856,0.191351,0.333333,0.142857,0.12963,0,0,0.6
1,41,0.914813,-1.14207,0.225425,0.5,0.125,0.128205,0,0,0.7
0,41,-1.31671,-1.25729,-1.69298,0.111111,0.1,0.0740741,0,0,0.8
0,41,0.558899,1.43444,1.32951,0.25,1,0.153846,0,0,0.9
0,41,-1.46887,-1.22456,-1.69298,0.1,0.111111,0.0431655,0,0,1
0,42,-0.572693,-0.291718,-1.34136,0.111111,0.111111,0.1,1,0.166667,0.1
1,42,-0.504799,-2.59835,-1.33628,0.125,0.1,0.109091,0,0,0.2
0,42,-0.312799,0.0875867,-0.242146,0.166667,0.166667,0.2,0,0,0.3
0,42,-0.369912,0.966045,0.384727,0.142857,0.5,0.173913,0,0.166667,0.4
0,42,-0.0620658,-0.290695,-0.0119895,0.333333,0.125,0.115385,1,0,0.5
0,42,-0.0783401,0.512419,0.754831,0.25,0.333333,0.177215,0,0,0.6
0,42,-0.250689,0.11344,0.146805,0.2,0.2,0.162791,1,0.166667,0.7
0,42,-0.822613,-0.206658,-1.15316,0.1,0.142857,0.1,0,0.166667,0.8
0,42,0.0708118,0.428875,0.968426,0.5,0.25,0.211268,0,0.166667,0.9
1,42,2.9031,1.27905,1.83014,1,1,0.22619,0,0.166667,1
0,43,-0.204318,0.176067,0.551155,0.25,0.2,0.0538462,0,0,0.1
0,43,-0.881824,0.417239,-0.0190238,0.125,0.333333,0.08,1,0.333333,0.2
0,43,-0.913698,0.272839,-0.629482,0.111111,0.25,0.0365854,1,0.833333,0.3
0,43,-0.450735,-0.950937,-1.55564,0.142857,0.111111,0.0675676,1,0.833333,0.4
0,43,0.597093,-0.926112,-0.0190238,0.333333,0.125,0.0526316,0,0,0.5
1,43,1.01135,2.17852,2.55386,0.5,1,0.111111,1,0.666667,0.6
0,43,-0.348789,-0.536418,-0.384215,0.166667,0.166667,0.0472441,0,0,0.7
1,43,2.38631,-1.00698,0.113698,1,0.1,0.0821918,1,0,0.8
0,43,-0.256579,-0.771325,-0.375004,0.2,0.142857,0.057971,1,0.666667,0.9
0,43,-0.938801,1.14711,-0.236326,0.1,0.5,0.0746269,0,0.666667,1
0,44,-0.22035,0.631252,0.202482,0.166667,0.25,0.183333,0,0,0.1
0,44,-0.0187715,1.93644,1.84882,0.333333,1,0.107527,0,0,0.2
1,44,-0.0932472,-0.904537,-0.791048,0.2,0.111111,0.141026,0,0,0.3
0,44,-0.737667,-0.388973,-0.791048,0.111111,0.2,0.0381944,0,0,0.4
0,44,-0.917624,1.08607,-0.197262,0.1,0.5,0.0860215,1,0,0.5
0,44,-0.0463251,-0.658487,-0.0473986,0.25,0.142857,0.111111,0,0,0.6
0,44,-0.704808,-0.536179,-0.813116,0.125,0.166667,0.117647,0,0,0.7
0,44,-0.485627,-0.677657,-1.063,0.142857,0.125,0.0674847,0,0,0.8
1,44,2.75743,0.852249,1.84882,1,0.333333,0.136364,1,0,0.9
0,44,0.466995,-1.34017,-0.197262,0.5,0.1,0.142857,0,0,1
0,45,0.867652,1.24515,1.30684,0.333333,1,0.28125,1,0.5,0.1
0,45,0.700821,1.18273,0.706652,0.25,0.333333,0.209302,1,0.166667,0.2
0,45,0.304634,0.826322,0.325187,0.2,0.25,0.214286,1,0.5,0.3
0,45,0.00341047,-0.872711,-0.403319,0.166667,0.142857,0.151515,1,0.5,0.4
0,45,-1.32502,-0.70426,-0.741216,0.111111,0.166667,0.0784314,1,0.333333,0.5
1,45,1.05819,0.324629,0.718861,0.5,0.2,0.203704,0,0,0.6
1,45,1.38475,1.22079,1.50681,1,0.5,0.238095,1,0.5,0.7
0,45,-1.05625,-0.975324,-0.922813,0.125,0.125,0.205128,1,0.5,0.8
0,45,-0.307162,-0.985623,-0.917844,0.142857,0.111111,0.1125,1,0.333333,0.9
0,45,-1.63103,-1.26171,-1.57916,0.1,0.1,0.155556,0,0,1
0,46,-0.527592,1.54913,0.624408,0.142857,1,0.0935252,1,0.5,0.1
0,46,-0.596182,-0.16551,-1.01681,0.125,0.125,0.151163,0,0,0.2
1,46,0.867467,0.0165825,0.371146,0.333333,0.166667,0.1875,1,0.333333,0.3
0,46,-0.65559,-2.30589,-1.56182,0.111111,0.1,0.114035,0,0,0.4
0,46,-0.00354147,0.750137,0.998957,0.25,0.5,0.0903614,1,0.666667,0.5
0,46,-1.43645,-1.03653,-1.56182,0.1,0.111111,0.188679,1,0.666667,0.6
0,46,0.94733,0.381449,0.998957,0.5,0.25,0.120301,1,0.166667,0.7
0,46,-0.517157,-0.122621,-0.444399,0.166667,0.142857,0.144578,1,0.5,0.8
1,46,2.20768,0.361091,1.01963,1,0.2,0.148936,1,0.166667,0.9
0,46,-0.285963,0.572163,0.571753,0.2,0.333333,0.131868,1,0.666667,1
0,47,-0.58959,-0.343542,-0.729302,0.142857,0.142857,0.0588235,0,0,0.1
0,47,-0.480988,-0.902403,-0.493819,0.2,0.125,0.0416667,0,0,0.2
0,47,-0.473322,0.654941,0.645038,0.25,0.25,0.0714286,0,0,0.3
0,47,-0.543079,-0.0481162,-0.056121,0.166667,0.2,0.0634921,0,0.166667,0.4
0,47,-0.623317,-1.26178,-1.3698,0.125,0.111111,0.0263158,0,0,0.5
1,47,1.38023,-1.63187,-0.426802,0.333333,0.1,0.032967,1,0,0.6
0,47,-0.939754,-0.0794443,-1.13546,0.1,0.166667,0.0447761,0,0.166667,0.7
1,47,1.68161,1.10639,1.6434,1,0.333333,0.1,0,0.166667,0.8
0,47,1.46128,1.1778,1.63515,0.5,0.5,0.0285714,0,0,0.9
0,47,-0.873063,1.32803,0.287712,0.111111,1,0.0566038,0,0.166667,1
0,48,-0.682929,-1.34371,-1.50068,0.1,0.111111,0.0655738,1,1.33333,0.1
0,48,-0.675357,-0.420817,-0.795498,0.125,0.142857,0.108108,1,1.33333,0.2
0,48,-0.338946,0.641934,0.344281,0.2,0.25,0.0657895,1,1.33333,0.3
1,48,-0.448756,-1.41059,-0.95594,0.166667,0.1,0.102564,1,1.33333,0.4
0,48,-0.657018,-0.461551,-0.795498,0.142857,0.125,0.0666667,1,1.33333,0.5
0,48,2.29961,1.09486,1.59528,1,0.5,0.057377,1,1.33333,0.6
0,48,-0.314883,-0.39398,0.151528,0.25,0.166667,0.0403226,1,1.33333,0.7
1,48,1.57285,1.83533,1.59528,0.5,1,0.117647,1,0,0.8
0,48,-0.680313,0.765443,-0.188121,0.111111,0.333333,0.105263,1,1.33333,0.9
0,48,-0.0742609,-0.306915,0.549368,0.333333,0.2,0.0684932,1,1.33333,1
1,49,-0.737984,-0.0130891,-0.80411,0.111111,0.2,0.0909091,0,0.166667,0.1
0,49,-0.600947,1.14162,0.230394,0.142857,0.333333,0.172414,1,0.333333,0.2
1,49,2.55636,0.521618,1.60078,1,0.25,0.129412,0,0,0.3
0,49,-0.736684,1.29619,0.27142,0.125,0.5,0.140845,1,0.333333,0.4
0,49,0.568405,-0.984322,-0.0161414,0.333333,0.125,0.113402,0,0,0.5
0,49,0.00331563,1.55998,1.60078,0.25,1,0.1875,1,0.333333,0.6
0,49,0.753156,-1.04472,0.0320307,0.5,0.111111,0.196078,0,0.166667,0.7
0,49,-0.573322,-1.09084,-1.29848,0.166667,0.1,0.137931,0,0.333333,0.8
0,49,-0.754387,-0.916216,-1.55249,0.1,0.142857,0.138462,0,0,0.9
0,49,-0.477915,-0.470211,-0.0641788,0.2,0.166667,0.129032,0,0,1
0,50,-1.39098,-1.81159,-1.97385,0.1,0.1,0.151899,1,1.33333,0.1
0,50,-0.500588,-0.0255986,-0.276556,0.142857,0.2,0.194805,1,1.33333,0.2
1,50,1.51428,-0.88965,0.285974,1,0.111111,0.320755,1,1.5,0.3
0,50,-1.24146,0.849061,-0.222099,0.111111,0.333333,0.2,1,1.5,0.4
0,50,-0.254248,-0.821075,-0.718403,0.166667,0.125,0.217391,1,1.5,0.5
0,50,-0.0917763,-0.0643187,-0.0557821,0.2,0.166667,0.197368,1,1.5,0.6
0,50,1.0333,1.54215,1.63347,0.333333,1,0.276923,1,1.5,0.7
0,50,-0.758678,0.805356,-0.256158,0.125,0.25,0.21875,1,1.5,0.8
1,50,1.49147,1.04854,1.62528,0.5,0.5,0.34375,1,1,0.9
0,50,0.198683,-0.63287,-0.0418775,0.25,0.142857,0.204819,1,1.33333,1
0,51,-0.411859,0.274083,-0.262547,0.166667,0.166667,0.126761,0,0,0.1
0,51,0.0399342,-1.35689,-0.430146,0.25,0.111111,0.0869565,0,0,0.2
0,51,-1.00668,-0.53232,-1.06302,0.111111,0.142857,0.225806,0,0,0.3
0,51,-1.64142,0.355203,-0.83488,0.1,0.2,0.21875,0,0,0.4
1,51,1.41116,0.615956,1.27437,0.5,0.333333,0.123077,0,0,0.5
0,51,-0.559442,-1.49207,-1.44885,0.125,0.1,0.09,1,0,0.6
0,51,-0.0100034,1.36051,1.07175,0.2,1,0.147059,0,0,0.7
0,51,-0.457725,0.532356,-0.0388031,0.142857,0.25,0.145161,0,0,0.8
1,51,1.57571,1.32669,1.74514,1,0.5,0.2,1,0,0.9
0,51,1.06032,-1.08353,-0.0129996,0.333333,0.125,0.148649,0,0,1
0,52,-0.373099,0.158469,0.16145,0.166667,0.25,0.08,0,0.166667,0.1
0,52,1.74727,1.71613,1.9327,1,1,0.101266,0,0.166667,0.2
0,52,0.384752,-0.149156,0.155032,0.2,0.2,0.125,0,0,0.3
1,52,-1.7426,-1.41148,-1.78135,0.1,0.1,0.0652174,0,0.333333,0.4
0,52,-0.548283,1.46028,0.212903,0.125,0.5,0.0961538,0,0,0.5
0,52,0.708976,0.902774,1.01565,0.333333,0.333333,0.0674157,0,0.166667,0.6
0,52,-1.17388,-0.642966,-1.22875,0.111111,0.125,0.0961538,0,0,0.7
1,52,0.890819,-1.08846,0.025125,0.5,0.111111,0.157895,1,0.333333,0.8
0,52,-0.513868,-0.579129,-0.654203,0.142857,0.142857,0.111111,1,0.166667,0.9
0,52,0.619917,-0.366453,0.16145,0.25,0.166667,0.125,0,0,1
0,53,-0.569119,-0.0737476,-0.471898,0.142857,0.166667,0.0775862,0,0,0.1
0,53,1.18186,0.743289,0.82681,0.333333,0.25,0.294118,1,0.333333,0.2
0,53,0.134151,1.23334,1.08273,0.2,1,0.135802,0,0,0.3
1,53,1.53253,-0.684921,0.267694,1,0.111111,0.10989,0,0,0.4
0,53,-0.512192,-0.641628,-0.672482,0.166667,0.125,0.109756,0,0,0.5
0,53,0.304346,0.998797,1.06077,0.25,0.5,0.115789,0,0.166667,0.6
1,53,1.31361,0.817228,1.28742,0.5,0.333333,0.25,1,0.166667,0.7
0,53,-1.15927,0.134614,-0.65423,0.111111,0.2,0.21875,1,0.166667,0.8
0,53,-1.03914,-0.223354,-0.879143,0.125,0.142857,0.106667,0,0,0.9
0,53,-1.18676,-2.30362,-1.84767,0.1,0.1,0.145833,1,0.166667,1
0,54,2.09101,0.985627,1.5274,1,0.333333,0.126984,1,0.166667,0.1
0,54,-0.77362,-1.02375,-1.27311,0.111111,0.125,0.109375,0,0.166667,0.2
0,54,-0.714279,-0.119872,-0.458962,0.125,0.2,0.122807,0,0.5,0.3
1,54,0.580279,-1.2158,-0.396675,0.333333,0.1,0.105882,1,0.833333,0.4
0,54,-0.243406,1.99421,1.30099,0.25,1,0.235294,1,0.833333,0.5
0,54,-0.310389,-0.395246,-0.258597,0.2,0.142857,0.123077,1,0.166667,0.6
0,54,-1.19969,-0.0625562,-0.62308,0.1,0.25,0.0952381,0,0.5,0.7
1,54,-0.526577,-1.06399,-1.07275,0.142857,0.111111,0.108108,1,0.833333,0.8
0,54,-0.376,-0.186739,-0.264949,0.166667,0.166667,0.135593,0,0.166667,0.9
0,54,1.47267,1.08811,1.51973,0.5,0.5,0.0740741,1,0.5,1
0,55,-0.269767,0.204731,-0.0446559,0.2,0.166667,0.0990991,1,1,0.1
0,55,1.74895,0.266656,1.10102,0.5,0.333333,0.10687,0,0,0.2
0,55,-0.657498,0.256396,-0.0335248,0.142857,0.25,0.1,1,1,0.3
1,55,-0.299704,-1.96472,-0.90349,0.166667,0.1,0.131148,1,0,0.4
0,55,-0.731652,-0.0539317,-0.751851,0.125,0.142857,0.0877193,1,1,0.5
0,55,-0.266605,0.255197,0.325391,0.25,0.2,0.144928,1,1,0.6
0,55,0.0412466,0.448977,1.10102,0.333333,0.5,0.162162,1,1,0.7
0,55,-0.806763,-1.07155,-1.25653,0.111111,0.111111,0.1,1,1,0.8
0,55,-0.848166,-0.42953,-1.25177,0.1,0.125,0.173913,0,0,0.9
1,55,2.08996,2.08777,1.7144,1,1,0.266667,1,1,1
0,56,-0.848884,-0.0983996,-1.06664,0.111111,0.2,0.0784314,0,0,0.1
0,56,-0.586874,0.714881,0.642548,0.166667,0.333333,0.108696,0,0,0.2
0,56,-0.682263,1.29714,0.687059,0.142857,0.5,0.0877193,1,0.5,0.3
0,56,0.907924,-0.998441,-0.0214113,0.333333,0.125,0.0769231,0,0,0.4
0,56,1.15361,-1.29643,-0.265985,0.5,0.1,0.12,1,0.666667,0.5
0,56,-0.4757,1.84983,1.76525,0.2,1,0.138889,1,0.666667,0.6
0,56,-0.726861,0.325072,-0.390936,0.125,0.25,0.0684932,1,0.5,0.7
1,56,-0.0389399,-1.17109,-0.708482,0.25,0.111111,0.0454545,0,0,0.8
1,56,2.18455,-0.425946,1.08101,1,0.142857,0.049505,1,0,0.9
0,56,-0.886555,-0.196612,-1.72241,0.1,0.166667,0.0515464,0,0.333333,1
0,57,0.283711,-0.594733,0.191915,0.333333,0.142857,0.0444444,0,0,0.1
0,57,-0.917483,-0.839447,-1.69797,0.1,0.111111,0.0217391,0,0.333333,0.2
0,57,-0.127391,0.111839,0.846503,0.25,0.333333,0.0375,0,0.333333,0.3
0,57,1.53667,0.00189556,1.08604,0.5,0.25,0.12,1,0.166667,0.4
0,57,-0.597706,-0.656794,-0.900082,0.142857,0.125,0.0309278,0,0,0.5
1,57,-0.620724,-0.00378427,-0.470405,0.125,0.2,0.0361446,1,0.166667,0.6
0,57,-0.807397,2.51374,0.27407,0.111111,1,0.153846,1,0.333333,0.7
0,57,-0.595307,-0.349793,-0.271554,0.166667,0.166667,0.0410959,0,0,0.8
0,57,-0.351578,-1.10135,-0.863524,0.2,0.1,0.0283019,0,0.333333,0.9
1,57,2.19721,0.918416,1.80501,1,0.5,0.1,1,0.333333,1
0,58,1.92947,0.542153,1.37992,1,0.25,0.100719,0,0,0.1
0,58,-0.553856,-0.389569,-1.14399,0.125,0.125,0.222222,0,0,0.2
0,58,-1.24531,0.27508,-0.918867,0.111111,0.166667,0.0952381,1,0,0.3
1,58,-1.68485,-0.164606,-1.33829,0.1,0.142857,0.134615,0,0,0.4
0,58,-0.0730697,0.373831,-0.0553241,0.166667,0.2,0.149254,1,0.333333,0.5
0,58,0.334443,0.611983,1.11616,0.333333,0.333333,0.333333,1,0.333333,0.6
0,58,-0.0772324,0.681476,0.446494,0.142857,0.5,0.130952,1,0,0.7
0,58,1.19246,-0.503767,0.0276115,0.5,0.111111,0.255814,0,0,0.8
0,58,0.188885,1.18428,1.37992,0.25,1,0.183333,1,0,0.9
1,58,-0.0109386,-2.61086,-0.893634,0.2,0.1,0.153846,1,0.333333,1
0,59,-0.516729,0.586818,0.460413,0.2,0.25,0.0652174,0,0,0.1
0,59,-0.675231,-1.29976,-1.7712,0.125,0.1,0.0555556,0,0,0.2
1,59,0.234568,-1.18248,-0.525845,0.25,0.111111,0.0392157,1,0,0.3
0,59,-0.573029,0.868682,0.476908,0.166667,0.333333,0.0612245,0,0,0.4
0,59,0.573887,-0.504575,0.22683,0.333333,0.142857,0.0816327,0,0,0.5
0,59,2.40995,1.32036,2.1334,1,0.5,0.0714286,0,0,0.6
0,59,-0.65194,-0.140507,-0.571035,0.142857,0.166667,0.0535714,0,0,0.7
0,59,-0.684059,1.56493,0.323931,0.111111,1,0.0952381,1,0.166667,0.8
0,59,0.904785,-1.15922,0.267222,0.5,0.125,0.136364,0,0,0.9
1,59,-1.0222,-0.0542491,-1.02062,0.1,0.2,0.0277778,1,0.166667,1
0,60,-1.25856,0.553648,-0.761775,0.1,0.25,0.126437,1,0.833333,0.1
0,60,-0.469784,-2.1923,-1.29022,0.166667,0.1,0.123288,1,0.5,0.2
1,60,0.737918,0.0171315,-0.0478745,0.25,0.142857,0.141509,1,1,0.3
0,60,-0.528447,1.04113,0.809757,0.142857,1,0.131868,1,1,0.4
0,60,1.16919,-1.10768,-0.253904,0.333333,0.111111,0.161616,0,0,0.5
0,60,-0.766227,-0.856533,-1.31864,0.125,0.125,0.119565,1,0.5,0.6
0,60,-1.19209,0.522388,-0.798991,0.111111,0.2,0.104762,1,1,0.7
0,60,1.40136,0.425537,1.06215,1,0.166667,0.238095,1,0.833333,0.8
1,60,1.35375,0.559778,1.57229,0.5,0.333333,0.210526,0,0,0.9
0,60,-0.447107,1.03689,1.0272,0.2,0.5,0.122449,1,1,1
0,61,0.656177,1.45494,0.943526,0.25,0.5,0.152778,0,0,0.1
1,61,0.710785,0.456861,0.937022,0.333333,0.333333,0.215686,0,0.666667,0.2
0,61,-0.685377,-0.911977,-0.955213,0.142857,0.111111,0.16129,1,0.5,0.3
0,61,0.28207,-0.461714,-0.230264,0.2,0.142857,0.144928,0,0,0.4
0,61,-1.10032,0.302826,-0.386522,0.111111,0.25,0.0816327,0,0.5,0.5
0,61,-1.76504,-1.75717,-1.64345,0.1,0.1,0.142857,0,0.5,0.6
1,61,1.02531,-0.0476188,0.558654,0.5,0.166667,0.0803571,1,0.666667,0.7
0,61,1.55139,1.60796,1.78308,1,1,0.212766,1,0.5,0.8
0,61,-0.838967,-0.894315,-0.960385,0.125,0.125,0.114943,1,0.5,0.9
0,61,0.163967,0.250211,-0.0464449,0.166667,0.2,0.140845,1,0.5,1
0,62,0.960861,1.30945,1.73216,0.5,0.5,0.0952381,0,0.166667,0.1
1,62,2.16829,-1.60252,0.0893635,1,0.1,0.0447761,1,0,0.2
1,62,0.852519,-0.0685892,0.448714,0.333333,0.166667,0.0877193,1,0.166667,0.3
0,62,-1.00048,-1.00522,-1.88824,0.1,0.111111,0.0365854,0,0,0.4
0,62,-0.641743,0.531231,0.448714,0.166667,0.333333,0.0697674,1,0.333333,0.5
0,62,-0.875519,1.78489,0.526534,0.125,1,0.0454545,0,0.166667,0.6
0,62,0.336211,0.34471,0.683306,0.25,0.25,0.0784314,0,0,0.7
0,62,-0.918152,-0.821834,-1.45107,0.111111,0.125,0.0483871,0,0.166667,0.8
0,62,-0.690175,0.169149,-0.294744,0.142857,0.2,0.0545455,0,0.166667,0.9
0,62,-0.191808,-0.641269,-0.294744,0.2,0.142857,0.0425532,0,0.166667,1
0,63,-0.525166,-0.366002,-0.435234,0.166667,0.142857,0.156863,0,0,0.1
0,63,-0.539357,0.0690728,-0.0361549,0.142857,0.25,0.258065,1,0.5,0.2
0,63,0.17741,-0.701993,-0.191749,0.333333,0.111111,0.147059,0,0,0.3
0,63,-0.591309,-0.269171,-0.423763,0.125,0.2,0.222222,0,0,0.4
0,63,-0.88676,-1.54933,-1.70412,0.1,0.1,0.152174,0,0,0.5
