y,batch,x_q_toks,x_q_chars,x_qmark,x_q_ents,x_n_cand,x_js_overlap,x_rank_corr,x_sparse_margin,x_dense_margin,x_rrf_top1_mass,x_fuse_uniq,x_mean_q_overlap,x_ks,x_kd
0,11,0.35,0.46875,1,0.333333,1,0.111111,-0.854545,5.40436,0.0330082,0.102147,1,0.153408,5,5
1,11,0.6,0.8,1,0.833333,1,0.25,-0.539394,1.01135,0.0445879,0.103794,1,0.118505,5,5
1,11,0.4,0.525,1,0.166667,1,0.428571,-0.236364,0.778718,0.00417382,0.104658,1,0.13286,5,5
0,11,0.35,0.55625,1,1,1,0.428571,0.0545455,4.57145,0.0328742,0.10717,1,0.100656,5,5
0,11,0.275,0.425,1,1,1,0.666667,0.575758,1.03913,0.0585075,0.105442,1,0.0716554,5,5
0,11,0.575,0.80625,1,0.666667,1,0.25,-0.393939,2.76454,0.0902683,0.105442,1,0.146576,5,5
1,11,0.35,0.60625,1,0.833333,1,0.111111,-0.672727,2.50023,0.00640628,0.102372,1,0.112302,5,5
1,11,0.3,0.45,1,0.333333,1,0.111111,-0.818182,2.40901,0.00537824,0.103008,1,0.0822632,5,5
1,11,0.3,0.4125,1,0.666667,1,0.666667,0.454545,4.18655,0.0510581,0.105469,1,0.0759068,5,5
1,11,0.35,0.46875,1,0.666667,1,0.25,-0.284848,0.753074,0.0552365,0.103794,1,0.0658281,5,5
0,11,0.3,0.3875,1,0.833333,1,0.428571,0.357576,0.330234,0.0129385,0.106306,1,0.0974012,5,5
0,11,0.275,0.4,1,0.833333,1,0.428571,-0.260606,0.503962,0.00225583,0.104658,1,0.0745768,5,5
0,11,0.25,0.36875,1,0.666667,1,0.25,-0.030303,2.25015,0.00461667,0.105442,1,0.0735716,5,5
1,11,0.4,0.5375,1,1,1,0.25,-0.0545455,0.923657,0.011957,0.105469,1,0.0930131,5,5
0,12,0.525,0.79375,1,0.833333,1,0.25,-0.430303,0.0524692,0.0431883,0.102957,1,0.157407,5,5
0,12,0.4,0.4875,1,0.666667,1,0.428571,-0.10303,1.02818,0.0799363,0.106306,1,0.137395,5,5
1,12,0.325,0.4625,1,0.833333,1,0.111111,-0.781818,0.429046,0.00960276,0.102957,1,0.0744619,5,5
1,12,0.775,1.025,1,0.833333,1,0.111111,-0.745455,13.7727,0.018759,0.102372,1,0.249409,5,5
0,12,0.425,0.525,1,1,1,0,-0.806061,3.14893,0.0336427,0.102247,1,0.127857,5,5
0,12,0.375,0.625,1,0.833333,1,0.111111,-0.866667,1.04296,0.00901689,0.102172,1,0.0924546,5,5
0,12,0.375,0.4875,1,0.333333,1,0.25,-0.369697,0.528361,0.027078,0.102957,1,0.107265,5,5
0,12,0.3,0.45625,1,1,1,0.111111,-0.575758,3.28473,0.0140521,0.102372,1,0.0768433,5,5
0,12,0.525,0.75625,1,0.833333,1,0.111111,-0.769697,6.68776,0.117079,0.103008,1,0.189428,5,5
0,12,0.55,0.74375,1,0.833333,1,0.25,-0.0909091,1.1187,0.00237487,0.106306,1,0.193809,5,5
0,12,0.275,0.3875,1,0.5,1,0.25,-0.0787879,0.720575,0.0380885,0.106306,1,0.0880093,5,5
0,12,0.35,0.5,1,0.833333,1,0.111111,-0.333333,0.617543,0.00795135,0.105469,1,0.0870119,5,5
0,12,0.475,0.69375,1,1.33333,1,0.111111,-0.539394,0.0741875,0.0124224,0.104658,1,0.0855992,5,5
0,12,0.425,0.5625,1,0.666667,1,0.111111,-0.587879,1.93538,0.0443737,0.103111,1,0.0832244,5,5
0,12,0.55,0.85625,1,1.33333,1,0.25,-0.527273,3.05586,0.0512553,0.103873,1,0.249578,5,5
1,12,0.5,0.64375,1,0.333333,1,0.111111,-0.478788,5.61807,0.0219949,0.102247,1,0.148426,5,5
0,12,0.225,0.3375,1,1,1,0.428571,-0.187879,1.99434,0.0178691,0.103873,1,0.0659829,5,5
0,12,0.525,0.75,1,0.666667,1,0.428571,-0.357576,8.11102,0.0282407,0.104605,1,0.080895,5,5
0,12,0.9,1.3,1,2.33333,1,0.111111,-0.442424,7.44783,0.0328955,0.103111,1,0.127902,5,5
0,12,0.225,0.35,1,0.833333,1,0.428571,-0.0909091,0.259699,0.00953036,0.104605,1,0.0866987,5,5
1,12,0.475,0.60625,1,0.5,1,0.111111,-0.660606,4.76668,0.0612343,0.102372,1,0.110073,5,5
1,12,0.375,0.5875,1,1.33333,1,0.25,-0.139394,4.33513,0.000903342,0.104605,1,0.0972036,5,5
0,12,0.9,1.325,1,0.833333,1,0.111111,-0.587879,14.6981,0.00642032,0.103111,1,0.185233,5,5
1,12,0.425,0.6,1,1,1,0.25,0.151515,1.55649,0.00418281,0.104658,1,0.0820895,5,5
0,12,0.275,0.375,1,0.666667,1,0.111111,-0.660606,0.567128,0.0161198,0.104658,1,0.11032,5,5
1,12,0.5,0.725,1,0.333333,1,0.111111,-0.69697,3.52652,0.0227296,0.103768,1,0.0998992,5,5
1,12,0.4,0.475,1,0.333333,1,0.111111,-0.745455,3.67711,0.00457843,0.103008,1,0.163419,5,5
0,12,0.5,0.76875,1,0.833333,1,0.111111,-0.745455,10.4734,0.00660602,0.102147,1,0.13189,5,5
0,12,0.3,0.4875,1,0.833333,1,0.25,-0.175758,2.04269,0.0184183,0.103111,1,0.0560072,5,5
1,12,0.25,0.38125,1,1,1,0.428571,0.115152,0.930176,0.0264258,0.106306,1,0.118161,5,5
0,12,0.45,0.675,1,0.666667,1,0,-0.854545,0.495824,0.00363802,0.10141,1,0.138629,5,5
1,12,0.5,0.59375,1,0.333333,1,0.25,0.127273,1.63483,0.00435075,0.105442,1,0.153859,5,5
0,12,0.825,1,1,0.5,1,0.25,-0.6,1.12652,0.0190286,0.103794,1,0.194049,5,5
1,12,0.5,0.7125,1,1.33333,1,0.428571,0.260606,1.06759,0.00118868,0.106306,1,0.117979,5,5
1,12,0.45,0.65625,1,1.16667,1,0.428571,0.0909091,2.0072,0.120995,0.10717,1,0.122731,5,5
1,12,0.55,0.7375,1,0.5,1,0,-0.915152,0.0169156,0.105388,0.101654,1,0.163411,5,5
1,12,0.55,0.70625,1,0.666667,1,0.111111,-0.612121,5.81718,0.0260038,0.103873,1,0.203865,5,5
1,12,0.55,0.8625,1,1.33333,1,0.428571,0.175758,7.45997,0.0897869,0.10717,1,0.112467,5,5
0,12,0.225,0.4125,1,0.666667,1,0.111111,-0.709091,0.0257348,0.0116616,0.103873,1,0.043948,5,5
0,12,0.3,0.4375,1,0.5,1,0,-0.878788,0.461619,0.00596777,0.102247,1,0.075221,5,5
1,12,0.375,0.55625,1,0.5,1,0.25,-0.151515,1.34519,0.0574461,0.105442,1,0.204696,5,5
0,12,0.4,0.6,1,0.333333,1,0.428571,0.236364,3.91389,0.0323793,0.105442,1,0.157877,5,5
0,12,0.35,0.39375,1,0.833333,1,0.25,-0.50303,0.85356,0.0249764,0.104658,1,0.107874,5,5
1,12,0.525,0.88125,1,1.5,1,0.111111,-0.927273,4.07446,0.00760836,0.101361,1,0.192844,5,5
0,12,0.25,0.34375,1,0.666667,1,0.111111,-0.721212,2.44946,0.0160574,0.103008,1,0.130467,5,5
1,12,0.275,0.44375,1,0.833333,1,0.111111,-0.587879,0.716737,0.0407327,0.103794,1,0.0516156,5,5
0,12,0.425,0.65,1,1.33333,1,0.428571,-0.00606061,5.48071,0.0164641,0.104605,1,0.125175,5,5
1,12,0.65,0.94375,1,1.33333,1,0.111111,-0.50303,2.53725,0.0970245,0.105469,1,0.142223,5,5
1,12,0.275,0.36875,1,0.833333,1,0.25,-0.187879,2.19934,0.11772,0.103873,1,0.0998205,5,5
0,12,0.55,0.8,1,0.666667,1,0.25,-0.442424,11.4636,0.0113706,0.103008,1,0.136239,5,5
0,12,0.25,0.375,1,0.666667,1,0.25,-0.551515,0.341265,0.0442177,0.103008,1,0.12473,5,5
0,12,0.475,0.675,1,1.16667,1,0.666667,0.0545455,11.8301,0.00188004,0.104605,1,0.104775,5,5
1,12,0.35,0.5125,1,1,1,0.428571,0.0181818,6.81865,0.0960514,0.105442,1,0.0764011,5,5
0,12,0.225,0.35625,1,1,1,0.25,0.030303,1.24702,0.0178004,0.105442,1,0.0624413,5,5
0,12,0.475,0.725,1,1.16667,1,0.428571,0.2,4.27277,0.0166845,0.106306,1,0.122667,5,5
0,12,0.525,0.725,1,0.666667,1,0.111111,-0.490909,0.366587,0.071404,0.104658,1,0.103187,5,5
0,12,0.225,0.35625,1,0.5,1,0,-0.878788,1.80191,0.0675257,0.101654,1,0.0667943,5,5
0,12,0.225,0.30625,1,0.166667,1,0.111111,-0.6,0.188464,0.00574412,0.103794,1,0.0469723,5,5
1,12,0.425,0.59375,1,1.66667,1,0.428571,0.00606061,8.18913,0.0112774,0.105469,1,0.138741,5,5
0,12,0.175,0.28125,1,0.5,1,0.111111,-0.672727,2.14954,0.113705,0.103794,1,0.0907699,5,5
0,12,0.85,1.39375,1,1.33333,1,0.25,-0.551515,11.5906,0.00126321,0.102957,1,0.149359,5,5
1,12,0.3,0.43125,1,0.333333,1,0.25,0.139394,0.448655,0.0509519,0.105469,1,0.148066,5,5
0,12,0.55,0.70625,1,1,1,0.25,-0.369697,2.19391,0.125205,0.103794,1,0.1586,5,5
0,12,0.225,0.325,1,0.833333,1,0.111111,-0.781818,1.46507,0.0141177,0.103111,1,0.062685,5,5
0,12,0.55,0.80625,1,1.16667,1,0.428571,0.29697,4.62513,0.121639,0.10717,1,0.135403,5,5
1,12,0.35,0.475,1,1.5,1,0.666667,0.563636,0.594662,0.0105341,0.105469,1,0.0899218,5,5
0,12,0.25,0.3875,0,1,1,0.25,-0.00606061,0.255759,0.0512744,0.106306,1,0.136212,5,5
1,12,0.75,1.11875,1,1.5,1,0.25,-0.551515,15.0677,0.010537,0.104605,1,0.210579,5,5
1,12,0.25,0.3875,1,0.333333,1,0.428571,-0.29697,0.516911,0.141047,0.103794,1,0.113544,5,5
0,12,0.525,0.7875,1,0.5,1,0.25,0.163636,5.6634,0.00261551,0.106306,1,0.196356,5,5
1,12,0.625,0.8375,1,1.66667,1,0.111111,-0.393939,0.763005,0.0875199,0.102957,1,0.217432,5,5
0,12,0.35,0.51875,1,0.833333,1,0.111111,-0.454545,3.36931,0.142237,0.104658,1,0.114916,5,5
1,12,0.375,0.5375,1,1.33333,1,0.111111,-0.818182,0.145082,0.0202228,0.102172,1,0.0969709,5,5
1,12,0.45,0.7125,1,0.666667,1,0.25,-0.321212,1.41177,0.0484162,0.103794,1,0.168203,5,5
0,12,0.3,0.4,1,0.833333,1,0.25,-0.612121,7.3621,0.00756447,0.102372,1,0.110559,5,5
0,12,0.275,0.38125,1,0.833333,1,0.25,-0.50303,5.47637,0.00514313,0.103008,1,0.0531543,5,5
1,12,0.225,0.33125,1,0.833333,1,0.428571,-0.260606,1.19359,0.0173876,0.103794,1,0.0628148,5,5
0,12,0.35,0.54375,1,0.666667,1,0.25,-0.466667,1.85247,0.00436085,0.103873,1,0.101716,5,5
1,12,0.8,1.26875,1,1,1,0.25,-0.163636,11.9128,0.0127682,0.103111,1,0.174729,5,5
1,12,0.425,0.56875,1,0.833333,1,0.25,-0.369697,4.05963,0.0196959,0.106306,1,0.116585,5,5
0,13,0.325,0.39375,0,0.5,1,0.25,-0.636364,1.05459,0.0272316,0.103873,1,0.0869222,5,5
0,13,0.25,0.3625,1,0.666667,1,0.25,-0.515152,0.473146,0.00680272,0.105469,1,0.0928341,5,5
0,13,0.325,0.4875,1,0.5,1,0.25,0.139394,1.25499,0.0294789,0.106306,1,0.08398,5,5
0,13,0.6,0.8125,1,0.833333,1,0.25,-0.406061,1.4108,0.0040398,0.103794,1,0.169411,5,5
0,13,0.4,0.675,1,0.166667,1,0.111111,-0.781818,1.37234,0.0225896,0.102247,1,0.0637241,5,5
1,13,0.45,0.8125,1,1.16667,1,0.428571,-0.0424242,2.23304,0.00445079,0.104605,1,0.118818,5,5
1,13,0.425,0.875,1,0.5,1,0.111111,-0.636364,3.39905,0.00993054,0.103794,1,0.167099,5,5
1,13,0.475,0.84375,1,0.833333,1,0.428571,0.369697,0.994102,0.0367109,0.104658,1,0.125915,5,5
0,13,0.525,0.74375,1,1.16667,1,0.111111,-0.551515,5.88759,0.0250358,0.104658,1,0.142458,5,5
0,13,0.25,0.35625,1,0.333333,1,0.25,-0.236364,0.18954,0.0472686,0.104658,1,0.0871932,5,5
0,13,0.225,0.30625,1,0.833333,1,0.25,-0.163636,1.4124,0.0164634,0.106306,1,0.0706592,5,5
0,13,0.175,0.2875,1,0.666667,1,0.25,-0.309091,0.166209,0.0022963,0.104658,1,0.0450066,5,5
0,13,0.45,0.625,1,0,1,0.111111,-0.757576,2.81623,0.0426741,0.102957,1,0.119238,5,5
0,13,0.275,0.425,1,0.833333,1,0.428571,-0.0666667,4.79706,0.00229873,0.104658,1,0.0567426,5,5
1,13,0.2,0.3,1,0.333333,0.2,1,1,0.463138,0.0589574,0.504065,0.4,0.0917241,5,5
0,13,0.325,0.49375,1,0.333333,1,0.111111,-0.345455,1.2573,0.00890306,0.104658,1,0.0905114,5,5
1,13,0.4,0.66875,1,1.16667,1,0.25,-0.406061,5.89051,0.0152349,0.103794,1,0.112875,5,5
0,13,0.325,0.4875,1,0.5,1,0.25,-0.406061,1.21695,0.024494,0.103873,1,0.113116,5,5
1,13,0.625,0.80625,1,0.666667,1,0.428571,-0.151515,10.925,0.0233383,0.103768,1,0.143251,5,5
1,13,0.275,0.43125,1,0.5,1,0.25,0.0666667,4.9045,0.00130335,0.106306,1,0.0523848,5,5
1,13,0.4,0.6125,1,0.666667,1,0.111111,-0.69697,5.00297,0.0496511,0.103111,1,0.121029,5,5
0,13,0.325,0.5,1,1,1,0.111111,-0.806061,6.11973,0.0117545,0.102172,1,0.105414,5,5
0,13,0.575,0.84375,1,0.666667,1,0.111111,-0.563636,9.68271,0.0373896,0.102957,1,0.11308,5,5
0,13,0.425,0.49375,1,0.833333,1,0.25,-0.515152,7.57268,0.00115651,0.103768,1,0.18684,5,5
1,13,0.225,0.375,1,0.5,0.9,0.25,-0.4,0.321464,0.0541978,0.116334,1,0.0712368,5,5
1,13,0.675,1.01875,1,1.16667,1,0.428571,-0.29697,5.32886,0.00230556,0.104658,1,0.100804,5,5
1,13,0.225,0.39375,1,0.833333,1,0.111111,-0.575758,3.00378,0.00178059,0.102372,1,0.0578418,5,5
1,13,0.625,0.94375,1,1,1,0.111111,-0.648485,0.495793,0.00524189,0.102957,1,0.158033,5,5
1,13,0.4,0.55,1,1.33333,1,0.428571,-0.50303,4.52029,0.0050305,0.103794,1,0.141986,5,5
0,13,0.375,0.5375,0,0.5,1,0.428571,-0.0181818,1.11367,0.0434563,0.10717,1,0.135776,5,5
0,13,0.55,0.70625,1,1.16667,1,0.428571,-0.115152,13.4867,0.0168903,0.106306,1,0.122937,5,5
0,13,0.35,0.50625,1,1.16667,1,0.111111,-0.721212,1.44062,0.0408477,0.103794,1,0.0804394,5,5
0,13,0.45,0.7125,1,1.16667,1,0.111111,-0.842424,7.55959,0.0136755,0.102372,1,0.130305,5,5
0,13,0.225,0.325,1,0.5,1,0.25,-0.393939,0.291517,0.00985091,0.103873,1,0.0650128,5,5
0,13,0.4,0.6125,1,1,1,0,-0.733333,2.65764,0.0595745,0.103111,1,0.116771,5,5
1,13,0.55,0.8,1,1,1,0.111111,-0.90303,6.01226,0.0250135,0.101507,1,0.199484,5,5
1,13,0.225,0.30625,1,1,1,0.111111,-0.515152,0.291721,0.00594615,0.105442,1,0.0699581,5,5
1,13,0.325,0.44375,1,0.833333,1,0.111111,-0.757576,0.0365625,0.0162554,0.103111,1,0.0778598,5,5
0,13,0.3,0.53125,1,1.16667,1,0.25,-0.418182,2.03158,0.0263802,0.103111,1,0.127378,5,5
0,13,0.35,0.41875,1,0.5,1,0.25,-0.709091,6.36025,0.00131021,0.102172,1,0.107474,5,5
1,13,0.3,0.45,1,0.5,1,0.25,-0.381818,3.45693,0.025079,0.106306,1,0.077686,5,5
0,13,0.35,0.50625,1,0.5,1,0,-0.69697,3.33393,0.00629903,0.102247,1,0.0983912,5,5
0,13,0.525,0.75,1,1,1,0,-0.733333,0.993304,0.00059702,0.102372,1,0.093026,5,5
1,13,0.5,0.65625,1,1,1,0.25,-0.0909091,8.60789,0.0147908,0.104605,1,0.155282,5,5
0,13,0.325,0.4875,1,0.833333,1,0.111111,-0.309091,2.47637,0.0604897,0.10717,1,0.0984344,5,5
1,13,0.175,0.225,1,0.666667,1,0.111111,-0.636364,0.426146,0.043843,0.102957,1,0.0389467,5,5
1,13,0.3,0.49375,1,0.833333,1,0.25,-0.0545455,0.305266,0.0207481,0.105469,1,0.117412,5,5
1,13,0.425,0.65,1,0.5,1,0.25,0.2,6.50665,0.177147,0.10717,1,0.115817,5,5
0,13,0.7,0.96875,1,1.16667,1,0.111111,-0.866667,4.57555,0.0764605,0.102147,1,0.215221,5,5
0,13,0.45,0.56875,1,0.833333,1,0.25,-0.515152,1.46629,0.00105706,0.103873,1,0.121087,5,5
1,13,0.45,0.55,1,0.5,1,0.25,-0.563636,2.00729,0.000166675,0.103873,1,0.101329,5,5
0,13,0.575,0.7125,1,0.666667,1,0.25,-0.563636,0.550515,0.00291419,0.102372,1,0.140475,5,5
0,13,0.3,0.4125,1,0.5,1,0.111111,-0.769697,2.37304,0.0116638,0.102247,1,0.109221,5,5
0,13,0.225,0.41875,0,0.5,1,0.25,-0.151515,4.24882,0.0279122,0.104605,1,0.0774018,5,5
0,13,0.225,0.3625,1,0.666667,1,0.25,-0.309091,2.40874,0.00246636,0.103794,1,0.103916,5,5
1,13,0.225,0.325,1,0.333333,1,0,-0.878788,7.68108,0.108199,0.102247,1,0.0945915,5,5
0,13,0.525,0.6125,1,1,1,0.428571,0.29697,5.7879,0.0273737,0.10717,1,0.150094,5,5
0,13,0.55,0.75625,1,1.33333,1,0,-0.90303,1.26428,0.00739232,0.100957,1,0.160622,5,5
0,13,0.375,0.55,1,0.5,1,0.25,-0.539394,0.191289,0.0293925,0.103794,1,0.0677268,5,5
0,13,0.2,0.24375,1,0.5,1,0.428571,-0.10303,0.0161281,0.00836003,0.105442,1,0.0776841,5,5
1,13,0.275,0.325,0,0.333333,1,0.111111,-0.866667,0.647538,0.0305617,0.103008,1,0.0748171,5,5
0,13,0.25,0.40625,1,1,1,0.25,-0.284848,0.513185,0.081647,0.104605,1,0.152201,5,5
1,13,0.3,0.5125,1,0.833333,1,0.111111,-0.818182,0.342534,0.0264395,0.103111,1,0.0560337,5,5
1,13,0.375,0.58125,1,0.5,1,0.25,-0.648485,1.93854,0.00464853,0.103794,1,0.0797157,5,5
0,13,0.275,0.43125,1,0.833333,1,0.25,-0.575758,3.62941,0.00771775,0.102247,1,0.0689821,5,5
0,13,0.25,0.4125,1,0.666667,1,0,-0.769697,4.2363,0.00389442,0.102247,1,0.0637739,5,5
0,13,0.825,1.24375,1,0.833333,1,0.111111,-0.624242,7.75937,0.0815964,0.102372,1,0.143382,5,5
0,13,0.3,0.48125,1,0.5,1,0.111111,-0.575758,1.23813,0.0310613,0.102372,1,0.169274,5,5
0,13,0.225,0.325,1,0.5,1,0.428571,0.515152,0.403448,0.0358919,0.10717,1,0.0956156,5,5
1,13,0.35,0.46875,1,0.666667,1,0.111111,-0.842424,2.66941,0.0149954,0.102957,1,0.131031,5,5
1,13,0.325,0.38125,1,0.333333,1,0.111111,-0.030303,0.938861,0.0125393,0.105442,1,0.110356,5,5
1,13,0.375,0.46875,1,0.666667,1,0.25,-0.236364,3.22829,0.00760636,0.104658,1,0.107418,5,5
0,13,0.2,0.30625,1,0.666667,1,0.25,-0.50303,1.26216,0.0237667,0.103111,1,0.0722453,5,5
0,13,0.3,0.475,1,0.833333,1,0.111111,-0.842424,1.29638,0.0203947,0.10141,1,0.0724849,5,5
1,13,0.45,0.6,1,1,1,0.25,-0.224242,0.848544,0.00201304,0.105469,1,0.0952547,5,5
0,13,0.25,0.43125,1,1.16667,1,0.666667,0.272727,0.226923,0.0674074,0.103873,1,0.0818229,5,5
0,13,0.375,0.49375,1,0.666667,1,0.25,0.175758,2.90809,0.00830487,0.10717,1,0.151533,5,5
1,13,0.375,0.45625,1,1.16667,1,0.666667,0.369697,7.25446,0.0279319,0.106306,1,0.0999912,5,5
1,13,0.725,1,1,0.166667,1,0.25,-0.563636,0.820786,0.0615517,0.103873,1,0.192537,5,5
1,13,0.425,0.61875,1,1,1,0.428571,-0.0666667,0.484209,0.0202131,0.106306,1,0.134024,5,5
1,14,0.475,0.7125,1,1,1,0.111111,-0.939394,2.26986,0.0651391,0.101361,1,0.166328,5,5
1,14,0.65,0.875,1,1.16667,1,0.428571,0.236364,5.82156,0.0364815,0.104658,1,0.155857,5,5
0,14,1,1.46875,1,2.5,1,0.25,-0.272727,1.32719,0.0134839,0.104658,1,0.125868,5,5
0,14,0.675,1.1,1,0.833333,1,0.111111,-0.6,22.8719,0.0101715,0.103008,1,0.153135,5,5
0,14,0.275,0.40625,1,0.333333,1,0.25,-0.0424242,0.490017,0.0109062,0.103008,1,0.0549601,5,5
0,14,0.475,0.6625,1,0.666667,1,0.25,-0.442424,11.9043,0.0314163,0.104605,1,0.0849442,5,5
0,14,0.625,0.76875,1,0.833333,1,0.111111,-0.393939,2.33013,0.0340973,0.105469,1,0.189531,5,5
1,14,0.3,0.34375,1,0.833333,1,0.428571,-0.175758,5.29452,0.0362501,0.103873,1,0.0875512,5,5
1,14,0.5,0.6875,1,1.16667,1,0.25,-0.672727,6.29792,0.0297367,0.103008,1,0.159651,5,5
1,14,0.325,0.44375,1,0.5,1,0.111111,-0.406061,2.02933,0.00458655,0.105469,1,0.11142,5,5
0,14,0.4,0.5375,1,0.666667,1,0.111111,-0.757576,2.49937,0.00761342,0.103111,1,0.114814,5,5
0,14,0.325,0.475,1,0.833333,1,0.111111,-0.648485,0.233567,0.0061924,0.102372,1,0.0885714,5,5
0,14,0.225,0.38125,1,0.5,1,0.111111,-0.539394,2.43605,0.00512351,0.105469,1,0.0674334,5,5
0,14,0.275,0.30625,1,0.333333,1,0,-0.878788,1.05799,0.00264067,0.103111,1,0.0573993,5,5
1,14,0.375,0.5625,1,1.16667,1,0.25,-0.466667,4.32972,0.0464862,0.103794,1,0.208658,5,5
1,14,0.35,0.46875,1,0.833333,1,0.428571,0.309091,4.14139,0.022585,0.105469,1,0.130517,5,5
0,14,0.7,1.00625,1,0.666667,1,0.25,-0.551515,7.49495,0.00166342,0.104605,1,0.149548,5,5
0,14,0.3,0.475,1,0.333333,1,0.111111,-0.769697,6.42444,0.00231439,0.103794,1,0.106134,5,5
1,14,0.4,0.63125,1,0.5,1,0.666667,0.624242,1.98979,0.0129549,0.10717,1,0.116936,5,5
0,14,0.425,0.66875,1,0.666667,1,0.428571,-0.0787879,1.04346,0.0328696,0.103111,1,0.116259,5,5
0,14,0.325,0.55,1,1,1,0.428571,-0.212121,5.09185,0.0170831,0.103873,1,0.108886,5,5
1,14,0.325,0.48125,1,0.5,1,0.25,0.163636,2.00068,0.00262853,0.10717,1,0.0977395,5,5
0,14,0.525,0.78125,1,0.666667,1,0.428571,-0.0545455,12.7234,0.0324054,0.104658,1,0.139475,5,5
1,14,0.3,0.46875,0,0.833333,1,0.25,-0.345455,0.403326,0.0331506,0.105469,1,0.150313,5,5
0,14,0.475,0.5625,1,0.833333,1,0.111111,-0.50303,0.119029,0.0810873,0.104658,1,0.109842,5,5
0,14,0.475,0.7,1,1,1,0.25,-0.466667,1.60419,0.0216295,0.102247,1,0.157473,5,5
0,14,0.275,0.45625,1,0.833333,1,0.428571,-0.0787879,1.54446,0.00168662,0.105469,1,0.0646087,5,5
0,14,0.55,0.725,1,0.5,1,0.428571,-0.345455,5.27526,0.0599123,0.103873,1,0.145765,5,5
1,14,0.375,0.44375,1,0.666667,1,0.111111,-0.806061,0.657829,0.00334336,0.103008,1,0.119409,5,5
1,14,0.55,0.7125,1,0.666667,1,0.111111,-0.575758,3.50285,0.0135099,0.104605,1,0.176042,5,5
0,14,0.65,0.93125,1,0.5,1,0.111111,-0.757576,0.308462,0.0838468,0.101507,1,0.11265,5,5
1,14,0.325,0.48125,1,0.833333,1,0.25,-0.357576,1.17013,0.0748585,0.106306,1,0.180026,5,5
0,14,0.45,0.6125,1,1.16667,1,0.428571,0.127273,0.283107,0.0842617,0.105469,1,0.130085,5,5
0,14,0.35,0.525,1,0.666667,1,0.25,-0.684848,0.910067,0.0294498,0.104658,1,0.167746,5,5
0,14,0.525,0.7625,0,1.33333,1,0.111111,-0.878788,7.06199,0.0128884,0.100957,1,0.107074,5,5
1,14,0.2,0.38125,1,0.833333,1,0,-0.854545,0.262849,0.022173,0.101507,1,0.0574348,5,5
1,14,0.35,0.4875,1,0.666667,1,0.25,-0.321212,1.13305,0.0848745,0.103111,1,0.126633,5,5
0,14,0.525,0.79375,1,1,1,0.111111,-0.50303,0.664372,0.0646985,0.104658,1,0.121821,5,5
1,14,0.35,0.45625,1,0.666667,1,0.25,-0.50303,2.61621,0.0376109,0.104605,1,0.0841482,5,5
0,14,0.3,0.425,1,0.333333,0.6,0.666667,-0.371429,1.33999,0.0160055,0.169222,1,0.147805,5,5
0,14,0.375,0.49375,1,0.666667,1,0.25,-0.660606,4.94011,0.0290623,0.101654,1,0.0893733,5,5
0,14,0.4,0.4875,1,0.5,1,0.25,-0.466667,3.5812,0.0562837,0.102247,1,0.111734,5,5
0,14,0.375,0.59375,1,1.16667,1,0.25,-0.212121,0.552501,0.0193618,0.102372,1,0.143023,5,5
1,14,0.25,0.375,1,0.833333,0.8,1,0.714286,0.871152,0.0264406,0.12991,1,0.0869263,5,5
1,14,0.325,0.4375,1,0.833333,1,0.111111,-0.757576,4.80616,0.0127534,0.102957,1,0.117968,5,5
1,14,0.275,0.44375,1,1.33333,1,0.111111,-0.575758,6.41322,0.0144192,0.102957,1,0.0780008,5,5
1,14,0.625,1.01875,1,1.16667,1,0.25,-0.478788,5.60321,0.0210167,0.105469,1,0.268829,5,5
0,14,0.4,0.625,1,0.833333,1,0.111111,-0.575758,7.75446,0.00376996,0.103008,1,0.154022,5,5
0,14,0.325,0.49375,1,0.5,1,0.25,-0.6,4.09693,0.0189469,0.102247,1,0.0828637,5,5
0,14,0.275,0.3875,1,0.5,1,0.428571,-0.248485,0.41613,0.0199629,0.104605,1,0.0822618,5,5
0,14,0.25,0.375,1,0.666667,1,0.25,-0.309091,0.458426,0.0347861,0.104658,1,0.110467,5,5
0,14,0.575,0.875,1,1.16667,1,0.666667,0.612121,6.67209,0.120505,0.106306,1,0.192086,5,5
1,14,0.475,0.7,1,1.33333,1,0.111111,-0.369697,4.22835,0.045218,0.105469,1,0.161128,5,5
0,14,0.325,0.44375,1,0.833333,1,0.25,-0.127273,1.56972,0.00853788,0.105442,1,0.0886265,5,5
0,14,0.75,1.14375,1,1.33333,1,0.25,-0.163636,7.56615,0.20442,0.10717,1,0.20221,5,5
1,14,0.35,0.425,1,0.833333,1,0.25,0.0545455,3.81349,0.0599876,0.10717,1,0.11204,5,5
0,14,0.5,0.7375,1,0.666667,1,0.111111,-0.539394,0.956212,0.00309481,0.103111,1,0.122204,5,5
0,14,0.3,0.4,1,0.333333,1,0.111111,-0.454545,0.209719,0.048865,0.102957,1,0.0619521,5,5
0,14,0.25,0.34375,1,0.333333,1,0.25,-0.406061,7.15258,0.00202532,0.104658,1,0.0546447,5,5
0,14,0.275,0.35,1,0.833333,1,0.111111,-0.757576,0.182313,0.0258307,0.103111,1,0.057753,5,5
0,14,0.3,0.44375,1,1,1,0.428571,0.0787879,2.20369,0.0254019,0.105469,1,0.157449,5,5
0,14,0.45,0.5875,1,0.5,1,0.25,-0.321212,2.39295,0.0528826,0.103111,1,0.139349,5,5
